id	filename	md5	size	state
bef1df67-7c03-4d31-8b32-dd9cefa07b97	mirnas.quantification.txt	081d0d27cffa9643dfbd40c2aa4dfbcf	50227	submitted
eee74f25-1f0e-4f67-917c-b697ec5db757	mirnas.quantification.txt	945374f0cef073a12c196e3319ffcb55	50161	submitted
020a347a-a738-4c7c-8fc3-88a579bbd3f1	mirnas.quantification.txt	78b10c8f897015ee2a2c743398672de9	50202	submitted
06f116e4-b01b-4602-9917-6f24929c8991	mirnas.quantification.txt	d158711f7ecfb6618ff45b5eec2995e7	50224	submitted
0edb22d4-761f-4c80-a88f-d6c59b24e30f	mirnas.quantification.txt	eec6a225549da946e29c6b559bc51171	50169	submitted
4e1a0107-2503-42ae-a54c-269a8a1fcc00	mirnas.quantification.txt	f5d006b6851d300bf6cb777596e7253b	50520	submitted
99d14e37-b5d5-4fcf-b5fb-4fd2573b4832	mirnas.quantification.txt	0d97783512566524c2ad01f89c134c56	50036	submitted
eee35c49-4dcc-4326-8f1a-2509ae0a7987	mirnas.quantification.txt	182e035838131742fa88a0f83043959e	50059	submitted
ac73f65a-4a9a-4d86-a47d-564214d4b73e	mirnas.quantification.txt	9406d9d890b99c99e7a3df8696858cee	50406	submitted
a4d6052b-9639-4813-8cd8-ee8055da4708	mirnas.quantification.txt	f627c47bd859cf27685d792a62541205	50265	submitted
46944f9f-d591-46c7-bbaf-bd05c66c1ba9	mirnas.quantification.txt	83eadd4d2308c4a385cca84d83452325	50241	submitted
171d2550-7bb4-4236-94d2-58a786b9d8c1	mirnas.quantification.txt	aeb3726790e81fafda57c2778dfe8cb1	50254	submitted
9021679e-e78f-4de4-97d5-b3450c3a7472	mirnas.quantification.txt	539eb3fef24d7245007b1cf285d9607e	50130	submitted
898e2c39-8647-4302-8912-6b10e25ce3e4	mirnas.quantification.txt	6ceb133bb946cc2114ecdfb05bdd677c	50204	submitted
e6f985e2-355a-403e-b55e-7392c2d46c79	mirnas.quantification.txt	8935641216a4c81f29afc73b27da898b	50077	submitted
a22b07e0-2998-46f3-a58b-de7d441b504d	mirnas.quantification.txt	2143a94e0e4254137a34a3cda1218d3d	50156	submitted
80124192-1f3d-44a0-9c03-7638fbaf51ae	mirnas.quantification.txt	27733b061f8158674b8af1b3f3ff7250	50129	submitted
e85ff77f-4fef-455f-af5a-1be80f5e4426	mirnas.quantification.txt	00329902a0160aeabe722076146c7c5d	50236	submitted
65034264-3898-4ba5-ac1c-8b286fc9b389	mirnas.quantification.txt	2f16568e1f4f43372e8b390e44764360	50123	submitted
bc36a709-26c3-4a0b-9217-75d79a9cda16	mirnas.quantification.txt	9f87de43e9cdd9bef3255816e3697795	50087	submitted
93396f4d-29ec-4ef4-bca5-f483677f6565	mirnas.quantification.txt	f3f9bf343296d8321327c3caba7cdea4	50278	submitted
9287b877-c2ea-4656-97b9-32db2cb86cea	mirnas.quantification.txt	aa9f243178d5ca9a6409fff475c6663c	50334	submitted
2acb15ff-ff36-44e3-8785-53238fb68f6f	mirnas.quantification.txt	d92b1f5659f752dedec12532dd8cbba6	50206	submitted
2baf6b1f-e8bc-4565-9baa-dc712219fe45	mirnas.quantification.txt	66bf80fba9053b1f58685a1bbf8b01ac	50246	submitted
3afe034a-4f7e-4b36-9088-ad17f88fa7ea	mirnas.quantification.txt	9b9149611498e567a947cfe747562249	50549	submitted
e2ee374b-8029-429b-a2a6-39e8cf881426	mirnas.quantification.txt	7f93c5e7c113882838cb9d5133bd4797	50333	submitted
fd0a5a8a-5361-4540-9731-5c7f61562d0e	mirnas.quantification.txt	e0536f9396322bb7d47a3911eb0d6a0c	50145	submitted
6215ba04-a001-4295-9677-97530e667e76	mirnas.quantification.txt	12cd53157d7b6e13a55b31a2ed8d97f0	50324	submitted
6decb438-a6c4-4620-adc3-e4a9f6427316	mirnas.quantification.txt	ecb607dbd5733a38cfb6c2c738663268	50454	submitted
8625c40f-22a7-409f-a69a-45838b1438d8	mirnas.quantification.txt	8baca8a0aa3771164003fcb5b5fc274f	50207	submitted
778c4d2a-57f5-4120-8775-8bcaf117c533	mirnas.quantification.txt	563412772797aba2fe0573a4c8784d1b	50223	submitted
c5f8414f-f640-4126-86c1-2e0f675aecf2	mirnas.quantification.txt	c2407f3202d019eadc4dac01cbf42702	50172	submitted
89d327d4-a74c-42c8-b7e8-9bf9c499c0e2	mirnas.quantification.txt	70640c40fdf521ddace05a5172c8964f	50120	submitted
a1e14bc5-975b-487e-b881-31d89c4df5da	mirnas.quantification.txt	d77832e7c6fd95e022806825406320e4	50141	submitted
a34486e0-b7ac-44d5-bf3b-eab53228792f	mirnas.quantification.txt	776072f485789b8d5f6a14c1e4e6ce14	50217	submitted
28e36a53-aef0-442e-b21e-f78ea514ba4b	mirnas.quantification.txt	33cd5368b85601e8cdd4df227db7301f	50248	submitted
3f357546-3adc-43b5-b484-8e99bc245b7d	mirnas.quantification.txt	b31697d0e0cceecf71ee8b2aa1dc3f5a	50307	submitted
d22f0843-b6de-4be7-9fe4-fe4e05fd4b14	mirnas.quantification.txt	364db47e85afb949f32641819518d7ae	50207	submitted
82ffa2ab-92de-4130-aaba-a97ea82b9069	mirnas.quantification.txt	9e7b3e00d3e927eb1ff9d94220bcb2b4	50262	submitted
3188e8b2-a416-4553-9aaf-8f30e46c75dd	mirnas.quantification.txt	c32ce43fd2f11148188c7761634911b5	50166	submitted
99b078c0-042a-46c5-9c34-41f9dd1eedf9	mirnas.quantification.txt	d6b86b9163fe3f35d44dfb7e27b5d358	50232	submitted
fe43236a-39d7-4c68-8b66-a485636fb429	mirnas.quantification.txt	9919eff3f811dcad6c1ff9f763955579	50256	submitted
0f95b06e-2bf8-4075-bea1-e7bb0f4080a3	mirnas.quantification.txt	ea334bde3e43675dbbfa2f0c8836a3e5	50274	submitted
514a938a-3005-4be9-bbce-b98535b7308f	mirnas.quantification.txt	5aec9e69a24c63cf6e4cee2325a3d1b5	50405	submitted
ed6d7649-3380-4f01-99fd-7229a3d689cf	mirnas.quantification.txt	cd075b82e32d5fa4e9ba9e00b22c18db	50086	submitted
6e010808-3c0b-43a5-aebb-5193f8765176	mirnas.quantification.txt	071a64e5ce6648d2f6e093fbbf496b75	50294	submitted
972addbf-e48d-4f1a-a4e4-2c5158aa308f	mirnas.quantification.txt	aa24edce85c4cb0eb6b322ae2697209d	50334	submitted
1bf2b4b8-0557-421b-ac7e-152720ca4a13	mirnas.quantification.txt	25185d90c1bf4f27021f792477ad6e84	50330	submitted
5b11e414-0374-40cd-b26d-82333539ae45	mirnas.quantification.txt	9a30752f70f7771796a84d155f1a7154	50235	submitted
6e9ac1e0-558e-4868-8600-1dfcb631d13f	mirnas.quantification.txt	f4fe96c164ff11dc298210b9c5595393	50175	submitted
31d474c5-c1d0-4afb-8c20-692f88a0d92a	mirnas.quantification.txt	6ba83c4b5c7c65d6ce56ac5d2fe39353	50212	submitted
c8449a76-691b-4fd6-b90e-da0d30d7d031	mirnas.quantification.txt	d343557a5f906195400335c9c83496e7	50281	submitted
9a115b5b-fdd3-4ece-864a-a1987f7936fc	mirnas.quantification.txt	8c93974880e117324c342ab7e156a313	50195	submitted
3e258323-863b-4b51-8fce-8660da3f688a	mirnas.quantification.txt	e79a83db5e68048f2af0a23e9aae1edd	50438	submitted
ed2d1190-6bd2-4833-9523-da4e208f30fc	mirnas.quantification.txt	642d80bbfce9d5ce9c1c82fe05848640	50234	submitted
2513053e-3851-44e7-8bd8-e06fbe41db12	mirnas.quantification.txt	cfadf17b1742444a166f2ed83450ad64	50211	submitted
2bd8a1b1-4229-4fe1-af7f-23b1cdb70c17	mirnas.quantification.txt	1c348daef5fae77d51e5a8965fcf44b7	50153	submitted
dfec08c7-6e4d-4e41-967c-362007c5686c	mirnas.quantification.txt	969b0ab168143c24a8aaae5ef708a628	50305	submitted
c545b32e-cfc9-4cd2-b656-af9666d645bd	mirnas.quantification.txt	a0bed4a81877f682788bee7dcc9d302d	50074	submitted
fdfbc6c1-aa6b-415a-811d-328539d8c574	mirnas.quantification.txt	8ce24e1195953e15d5aa5b3b626dd396	50222	submitted
5cead35f-7f5d-489b-9e14-a1c3546b8ff0	mirnas.quantification.txt	e1d91571a412bde96d3278bdf6fc2d8b	50155	submitted
91cade4f-9efa-49eb-9d12-ab95256ab880	mirnas.quantification.txt	b46fbc9bed3dc72d76c79d4e85bb0b8d	50030	submitted
68aaa8fb-1c06-41bf-a871-44414b0e7e82	mirnas.quantification.txt	f71be26d940d22cf485124e68e2707eb	50315	submitted
f5c51650-ecca-46b9-9ed1-945c09de3ad5	mirnas.quantification.txt	793fb545790075e4271e14429485b637	50043	submitted
ba7f4793-cbdc-448c-9c7e-391ece5faa59	mirnas.quantification.txt	4a2c13827b492669e6e55b5bd3a1f518	50244	submitted
8a452bdc-96f1-4876-bb7a-14548dec9ea2	mirnas.quantification.txt	f0f29ac18c3a13d3901b00884c86f78a	50299	submitted
a150a379-dc5a-4094-ab8a-20dc1aabe9bb	mirnas.quantification.txt	8c176b01ae7eec1c59588aef9d4f61cd	50043	submitted
ebd7aed5-3a0f-41bc-8d39-2593c7088bbe	mirnas.quantification.txt	fe86aa3ba689fbc0e56f54c8cc205a98	50138	submitted
f074deea-00e4-48ae-896f-da9a720d02d7	mirnas.quantification.txt	96091e6b756d048e322b90dfee3ee9f0	50277	submitted
a3a5f046-39ae-4979-8fd3-f1165f4a9666	mirnas.quantification.txt	fad499874a2e023e8e6241787e5b0722	50278	submitted
40368bfb-f3ee-4bcd-a24d-970a79d44e85	mirnas.quantification.txt	6906c20a357f908879200169d5cb85f9	50290	submitted
05e29578-c95d-4e3f-ab24-d492b3ee473f	mirnas.quantification.txt	4aa66ddc09ba52a887922dd360c473c8	50160	submitted
ef9c0818-5c91-4aee-80c0-f62652beeaed	mirnas.quantification.txt	b9b40768fc20a17c282e9889a60b1b70	50182	submitted
e5adaa79-23c9-4215-a5de-1c70bd3bcb5b	mirnas.quantification.txt	d23302f4f9be42ecaf52c9ab8f6077ea	50382	submitted
284fdd4e-0f19-4069-8bb4-ade93197dc78	mirnas.quantification.txt	e5fae792074ce0fb1982de30c4c757e1	50361	submitted
d890e3cd-21ad-466c-a0e7-93f8b326a797	mirnas.quantification.txt	1b0acce0f688968e00ef5c22f95e9f7b	50087	submitted
e46f1063-48ca-4e2c-9d3a-67f865da5f18	mirnas.quantification.txt	11fc2880cdfc532984f6f2ab59e01f29	50198	submitted
b2e5c1c9-df35-4ef8-a73b-d7ad5a7d22c3	mirnas.quantification.txt	55a9142a9760afd7c4020e6ba467a904	50201	submitted
73d27bd3-67f6-4c79-9dd0-8624c6425662	mirnas.quantification.txt	f084f18225b05dd4cc66d08ef7ba739a	50086	submitted
21197a8b-9381-46e3-a18b-b1b4b278f481	mirnas.quantification.txt	25fa88f9ec469aad2161686306c99d22	50193	submitted
d10dfdc2-ce48-4b87-ae78-78e5c8e0ce79	mirnas.quantification.txt	20701c9ff4f02f5347363f352ac3fb6c	50228	submitted
ddd1f7af-9e5f-4fab-9344-e9975ad51237	mirnas.quantification.txt	eb2f892b4b6dd2bb26380cb26a3f41b7	50272	submitted
9bb35761-c4cc-4ea1-81c3-02ec56cc1d2a	mirnas.quantification.txt	f6e7d72f60d979e9d02a4409f127cf40	50318	submitted
8acf2dc7-a15f-43c0-ab8c-c7818c90543e	mirnas.quantification.txt	91cd4d411436617185359d543c5147bb	50372	submitted
1ad73895-0367-4ad5-98df-c5b5e6820884	mirnas.quantification.txt	baf7b8d26a8ea5a3eea5fc26aaf49676	50325	submitted
c7387413-aca1-4200-9f22-dad4fab3eee2	mirnas.quantification.txt	32d6a3147cf2d9394b470f334ddc4115	50153	submitted
7a4ffa9c-b339-413d-a9a7-358c59a397d2	mirnas.quantification.txt	cb8a9538fc03aaa11b6ca50071c1ece8	50161	submitted
79e5952b-dc4a-4c32-9aa9-77c22f62a083	mirnas.quantification.txt	0d793419c1055f9b73fb9b7738ffdd6f	50332	submitted
3f01f2cb-d0b4-4c3d-a608-8b5a6756cf53	mirnas.quantification.txt	2501dbc9ead3e11e78ef41346c2f4fc9	50221	submitted
54338af4-109c-4461-aa1c-9ef7191ce14f	mirnas.quantification.txt	97503f09ac3d241cbab0850bed15badd	50154	submitted
2b9bccf9-443b-4806-85bf-759f16252369	mirnas.quantification.txt	68ec834e2f8f2bb8f77c6838a786465e	50250	submitted
912ffb1b-3f5e-4def-b94b-96a78b6fa82c	mirnas.quantification.txt	c221b9a4c0cd274b839dd29e71051c48	50458	submitted
7192e4e6-55b4-49ab-b52f-843f91b03933	mirnas.quantification.txt	cc3c731c857c787408725b5c6b5971ae	50158	submitted
99815898-75a3-49ca-bc12-b86f9d311d98	mirnas.quantification.txt	a313218e3b1f074314d66ddaa9b3714b	50250	submitted
498720ee-9c79-4151-8291-bcbcfe7f6ea0	mirnas.quantification.txt	30f80a6c1a09112582fecbce358db1f2	50254	submitted
b6ccc99e-6d99-4969-8ebb-44e64601d026	mirnas.quantification.txt	51a37657225166e11310c11f221490e2	50251	submitted
327d30b1-ad26-4bb5-a482-d0a996cefbc4	mirnas.quantification.txt	bef8c13a0fa4055495c7b73eb608c290	50118	submitted
914abdb1-83be-4284-9249-38a63a1237bd	mirnas.quantification.txt	9218dfd4e3f3529b6de44f5221d0a66f	50431	submitted
a504d7ca-c85f-492c-9d84-20cb23da2846	mirnas.quantification.txt	650f2ce3ab69d532b196c1983560bdd2	50178	submitted
4e4a977f-c22f-4be7-8e35-bc3bd06ef641	mirnas.quantification.txt	4bc888b18a1087c18b2fe2dd23810c59	50147	submitted
36d1ddc1-41b1-4c8c-868f-b72018d06a6d	mirnas.quantification.txt	9dda199cf151237d3fa35bc82129b2c3	50142	submitted
a6a274fa-0659-4efa-bb8d-2c57decf0e54	mirnas.quantification.txt	2c858c4badd904eaad8ae74c42f14d2c	50299	submitted
72875abf-909e-4f0b-b5f5-15344ce68ea5	mirnas.quantification.txt	b20f66bcc31d2ea97e7fb39efc99c71a	50424	submitted
a794be47-2e52-42eb-98cb-c2c612b96900	mirnas.quantification.txt	022a089cbbdce3325cc2a6355807efea	50342	submitted
03754a15-41ea-40df-86a8-e86f95cf6b2a	mirnas.quantification.txt	ac1c4982be4682b90904f8b88829e841	50116	submitted
f6db2b17-6d79-4806-885b-93cf0a7910cd	mirnas.quantification.txt	5b8c8f45a42b656416e057a5ab1161ea	50411	submitted
f3e3b442-1ba7-4582-a31f-c08658cddb71	mirnas.quantification.txt	a173ed5d651b3b289b7bab3efa6fac8e	50274	submitted
28a042b8-6cca-4582-b5bb-d805f4fb5f5b	mirnas.quantification.txt	50f11f1eba3775247125dea7793a8bde	50178	submitted
91654833-f1b0-481f-ab3d-6242cab3923e	mirnas.quantification.txt	8aa2f165452bbab453e86ed3b58c2bd4	50274	submitted
69f8cd5d-82ff-4c5e-8bfd-c489d92c132e	mirnas.quantification.txt	69646fcef64668ea70c18caa88099f1b	50050	submitted
8a36e198-6559-48cd-82c9-8ca8937b956e	mirnas.quantification.txt	a202c4fc250b4081473a06104d7199c2	50292	submitted
baffde82-1445-4ba2-afcf-5722b3fdeba3	mirnas.quantification.txt	ac76233d7ebf3146593b87f662bbbef1	50294	submitted
74681533-d8a4-41c1-8a7b-7be5b2aa002c	mirnas.quantification.txt	5ce287c2638b7b0a112592c096cf3ed0	50026	submitted
1fad1514-2ec1-45e0-9f4b-f304fdc35e25	mirnas.quantification.txt	af9991441f8c9a6f17474d1ceb406eb6	50291	submitted
334daf27-5e1f-40da-af1e-dc9c3e585269	mirnas.quantification.txt	c66e725c7ae63d99a905d7f04b82d16c	50129	submitted
f5c15c22-5714-40fb-a52b-b72cc279b691	mirnas.quantification.txt	a688d08f31f6ef4d8c5d097ce1fc301b	50242	submitted
dac02689-cefd-444e-a9c9-5938a5702bd9	mirnas.quantification.txt	8ca0c5778218fe5e7709462fe2f53c63	50312	submitted
03b3acbd-d1da-41c0-8c39-ff12ea664b41	mirnas.quantification.txt	2351b3bee14492aa39c80dd4371a43e4	50177	submitted
5dd596e1-8f55-43c1-bc76-7b652e51f20d	mirnas.quantification.txt	e3dc8e158a3b147259b4af7c0b523205	50184	submitted
56f3a8b6-5784-44ed-bbf4-9620c85b3f3b	mirnas.quantification.txt	93fbf1e8442964b392a0bafb60dde412	50297	submitted
0904f5a3-dc4d-439a-bfb9-17181a95f700	mirnas.quantification.txt	fcdc485e435c0ca2a4045ef1068a8e1d	50422	submitted
de91fcf3-7ba4-45dc-b9d7-9debdaa57afc	mirnas.quantification.txt	543b575402a1d2379e8a67464ed275a5	50154	submitted
16bfd0aa-e9ac-43cc-bca4-312e0fe0ce1d	mirnas.quantification.txt	3490ca235442dfcde4eb1166ad5c53b5	50420	submitted
527af576-cf53-4f95-b22b-d017a0c6d9e7	mirnas.quantification.txt	fd2ccd6d3d9709dae2126710301abb00	50231	submitted
1a7eb018-eb51-4499-bf87-29be2d90e495	mirnas.quantification.txt	866152caf7b362bca3fffd7a07150180	50236	submitted
b6e0e7fa-0792-4064-b4ab-e7d2a7e3a6c2	mirnas.quantification.txt	cebfeacf2c9e60c2d785783abebe698e	50240	submitted
81f5c2a2-4607-4af4-9df6-1fe6271dd714	mirnas.quantification.txt	78d95c7f5c8ed5906fa891e923103a41	50183	submitted
65f6790f-976c-4471-8107-c05f3cf39cd6	mirnas.quantification.txt	2f160806a1f6a5aa418fc11585d8d457	50298	submitted
eb3729d8-c912-45d4-bcf9-99e57bfcc167	mirnas.quantification.txt	a5ead743937ddec3d34deac75547939d	50390	submitted
9206ac90-64eb-4283-ac4b-25d9505ae72d	mirnas.quantification.txt	6e68cdc96f14262a486cb8bd5619f5ba	50109	submitted
1b1c7f1e-805b-4cd0-a3ce-e32dafc729d9	mirnas.quantification.txt	8c3612f4598df422dfe1245c8534d3d7	50134	submitted
33dd7074-ba8d-4338-be71-b71f4bbe7b6c	mirnas.quantification.txt	7640d0be0efdb5cc746c47b556db2911	50460	submitted
31b38dbb-98a2-4980-a682-51b622549e09	mirnas.quantification.txt	31280e44a26745a6a57e41ed8d49dfb0	50254	submitted
7f41c472-c7c6-4285-b506-6ae1f2482d2e	mirnas.quantification.txt	126743b02b5f7d9ab7e0c64858b263e4	50294	submitted
a5aaf1f8-36ad-4436-a872-e68cb8bf3fb2	mirnas.quantification.txt	7fc2b857d5cb42c543393a843a178a89	50353	submitted
5ed9c366-0231-467f-9fe8-e7df008e1423	mirnas.quantification.txt	418f0a350fec4e17381763f49b6fc1e4	50220	submitted
5b76aa42-1fe7-4b02-9516-f778fc6791f3	mirnas.quantification.txt	c2b65425897ccf0eec363e4648383cbe	50344	submitted
701a2d52-b3b2-4d06-a2b9-512737b471a8	mirnas.quantification.txt	6a023ff4d7fd6989397a677030dbe10a	50098	submitted
b0624b2c-c8a3-49d9-8f84-b931eca88c0d	mirnas.quantification.txt	b2afa12f0cbe938289b130f15990435d	50281	submitted
50bd1db6-0e55-4d6f-871f-72f868e0e06a	mirnas.quantification.txt	dd47e4b3e37d295bec31f060c35553d2	50222	submitted
1d8445f6-5090-4993-946c-22b15749d592	mirnas.quantification.txt	a7019312241ae587339325367687c68e	50295	submitted
f652af98-e595-4fd2-8549-0b9ec9b44b00	mirnas.quantification.txt	c6de5320d8c583a6cc9848deeca0bb01	50165	submitted
ec00c732-f46b-4bbd-a258-8acdeff68355	mirnas.quantification.txt	9111f1e2c33557e25bfc8d19592998d1	50241	submitted
384266e3-7574-46e3-82d4-88469dea068d	mirnas.quantification.txt	c7831c176b850069ccc0c6761f04a5c4	50315	submitted
5bcc16f9-cb29-46ae-9f38-d4914c3486ea	mirnas.quantification.txt	6e397fd19b3e83f8bae316311c96fc9a	50636	submitted
26e5003e-e56f-49df-82d1-9d89c6ccf6c9	mirnas.quantification.txt	75f21478ef36d9e4dbc61a8a5c8d5560	50270	submitted
f202bf44-7c00-45df-983f-8281f49d5676	mirnas.quantification.txt	97fc6f52c38f11ab79f4203f92174c17	50185	submitted
67713160-2750-4b0f-9a4d-4596ebff4a53	mirnas.quantification.txt	4d7fd1bbc9b42594dbe4982041d11866	50441	submitted
43b38031-3bc4-4e32-8a88-827ec1e9b1f3	mirnas.quantification.txt	8f068ffbfce907de914a8619705aabba	50256	submitted
8ba03326-fb2a-4a9d-b0e9-58a2797144fc	mirnas.quantification.txt	4c18b15f0c34dff6e16de386254b47d1	50285	submitted
488d740a-78ac-4af1-91a3-1e3d86e77923	mirnas.quantification.txt	f7b4fb90189c92030825fb8bf755de92	50132	submitted
16895f82-f482-4b2e-9cb7-912a86a51907	mirnas.quantification.txt	f9ef6eaa121abbdbad5e4157e31c7c76	50135	submitted
05622b08-50bf-4fe8-ab8d-8af7d954d1c5	mirnas.quantification.txt	9a69607f5f851efdb3c3a1e56f4316af	50228	submitted
b95af853-ac4c-4c14-8c35-80e8a2981f4b	mirnas.quantification.txt	5d896b83ff1ec3e59d4442551bb17ab8	50077	submitted
d4125b03-ece4-4865-9581-ae65508a2a3b	mirnas.quantification.txt	0801deaf1c8b5c871c350b96b9f31586	50065	submitted
1e81151c-223a-45af-b008-b4f51babc8b2	mirnas.quantification.txt	1e28bb61f98ad5ab9d71b5f5a91a2810	50193	submitted
ba3fcb34-b7a7-4cbf-8d0f-d45d92557987	mirnas.quantification.txt	3bcd6c03e4cf25e0c5d3076aee69e5b6	50324	submitted
f6518b09-422d-449d-977f-ecc2afcb1299	mirnas.quantification.txt	2be1ea47206b23728602fa2960f2af37	50064	submitted
3d1796c2-ae45-412f-8d38-37d9ab9b0fb8	mirnas.quantification.txt	0e6925841f7a4cc556dfbcf76e5a6497	50360	submitted
29e7cc5e-37b2-4aa8-9379-aa97900d0b09	mirnas.quantification.txt	9da0154553b4824aa771d042ff691728	50132	submitted
47cb5637-1f71-4966-8544-a6fe30f9f885	mirnas.quantification.txt	051779aa41281ce2d630f63b761ae5d0	50214	submitted
9938f51e-c405-4b75-8095-ad010f59bb1d	mirnas.quantification.txt	aa6097e14344def48961d6c5f9a3af94	50329	submitted
19f54168-8732-4898-a493-956821161f5e	mirnas.quantification.txt	1489f1eb58f3448b7820cb4fd9573eab	50155	submitted
587e43a0-8a07-41df-a6ab-b614eb32a333	mirnas.quantification.txt	4adbd192cc210814bdddc106f076ffaf	50209	submitted
18bb95a8-e529-4946-a1aa-3c7a7aa38c51	mirnas.quantification.txt	cf4323b36c042ae5e8515732f023af97	50220	submitted
09cab89a-25f1-487b-abb0-e694607bcf53	mirnas.quantification.txt	4fca6b6092404625df3bd3b802c48d63	50206	submitted
957e2e0a-cb70-41a6-88e7-298f6e757bae	mirnas.quantification.txt	46c1c6ee24dac4a1d22d4c9666a1f4a0	50372	submitted
15b47a06-1293-4967-919f-cfe4d49c4e57	mirnas.quantification.txt	951f9e0499432452eb79eedbda6f9a5e	50287	submitted
3c1736f5-b065-4039-bf1a-48578afb5e5f	mirnas.quantification.txt	bea8bcb3b0dd1328e66a5cfa9439f4ab	50126	submitted
e9ef8a20-9585-48ad-a62e-2a2fe1c540a5	mirnas.quantification.txt	cc95f457e84a20bd272e66b95e03b2f8	50482	submitted
444d84bd-3e30-43d0-983b-8108b3e995d7	mirnas.quantification.txt	cad9e07727f7b11f9a250e0129f0c2aa	50210	submitted
5cabb970-79a5-4dc4-b540-d20dc8eff549	mirnas.quantification.txt	1c124432a5d4cd2a0f550166c440ba23	50370	submitted
8f802217-34b2-4c3d-ad8d-4d5dcef29bb5	mirnas.quantification.txt	b775784aa29a9025bd8ef8eb2fb71d66	50339	submitted
054be0b7-410a-4b1c-87c9-c46e9acbc99d	mirnas.quantification.txt	4fef2cbae295077a1487d608fbd78641	50118	submitted
60b2996a-3382-4585-98eb-fe5afb2d4826	mirnas.quantification.txt	fd2f3a5b5ccd28f828f49bf724937717	50130	submitted
9ac37e71-a635-4960-9c10-d79f0b7df02b	mirnas.quantification.txt	866bc106ad3ef9c0cd3b4de83ccbead7	50216	submitted
705c4882-ae68-43a8-b50b-e652653735d7	mirnas.quantification.txt	ac52aa4d440a27971ae873a6aaa753f3	50403	submitted
25085f12-6848-4da2-9f44-6fa3dac14440	mirnas.quantification.txt	5e454267fff7afbe847d732f975504db	50132	submitted
7fa127a0-2ff4-43a4-b6f7-ec9bfa227388	mirnas.quantification.txt	517caa2f154c66d5d51e30873bc61ea7	50301	submitted
49989d96-3666-4d84-ae2f-4d60933b90ed	mirnas.quantification.txt	f5bff72d5419835673b30394adbdf9f0	50266	submitted
16290097-756c-44ee-a0a6-4e906e1a40e9	mirnas.quantification.txt	b55763b60281f9a7ff2788764d42a501	50241	submitted
28f1d47a-ccf2-4d33-a077-5971f7f499e4	mirnas.quantification.txt	5c139730664dc2c23c7994bcb9b123b2	50292	submitted
ae6139ab-cc20-44ef-8142-f1b0bd55e0ea	mirnas.quantification.txt	fbcbe67d4f28dc69a9d5ac52f0c137f9	50298	submitted
c374d12e-6a83-4160-8207-6d07eff9e692	mirnas.quantification.txt	29f84b7d730c977e3a0cf9794c073133	50325	submitted
4c7538d2-df9f-45ed-af05-e6724d5dc036	mirnas.quantification.txt	12ca72d2a4315ab516a7e8259289fcce	50278	submitted
ba731558-c50a-436b-8ed5-e315484793c2	mirnas.quantification.txt	48f4a1fd4ffaf8ed16b25fbb693061f9	50176	submitted
dd9be8c0-5f19-4179-8436-8f974d2ca37f	mirnas.quantification.txt	5169a62b54fbef2008b0c910d6b7fcff	50245	submitted
82e9f41c-5a43-44cc-ad16-9eaf7abe7f33	mirnas.quantification.txt	4a149b47d33c6e5c3b549e38a0a6c159	50176	submitted
2f924bd8-7b67-42e4-a437-bb93fa245d54	mirnas.quantification.txt	2e20f2ce7f56c7d7ce32561658178773	50215	submitted
560d8ea2-51c8-4588-9998-57b17fa622f9	mirnas.quantification.txt	9b029ddb514b00a1070cadd7720f2cf6	49997	submitted
689548ea-96ab-47fb-b412-20112b7cbd17	mirnas.quantification.txt	c215c98c065a4cd39e8c3396d1de0af5	50095	submitted
818c3c6c-bb7f-4f63-b915-4af817b53043	mirnas.quantification.txt	f84c82befae4d31afb7134598e6a92a7	50026	submitted
293ce74e-17a2-4cd2-bd5d-ca961c402174	mirnas.quantification.txt	fa7050e025db85c48b1152002b6af22d	50305	submitted
7d6b9bf8-afee-484e-a616-db48c5a0c3a8	mirnas.quantification.txt	def5f984862fba7713e6f987e89bae9c	50286	submitted
96597a08-8a88-41b7-be7e-d7ef66219d30	mirnas.quantification.txt	bb91184ea2f794ec0801a10ac9b1b639	50257	submitted
932f2a04-7e17-4a73-8fc4-d79f7bf38dba	mirnas.quantification.txt	17e17f2c30dd235466c989e658485238	50277	submitted
7e3a12af-ebee-4d75-80b5-ff6fcb11dfa0	mirnas.quantification.txt	07a042b1e49e966b13e0d7f2109e7edc	50465	submitted
078fc469-1447-40a7-a90f-876238da23d9	mirnas.quantification.txt	97b701fd50adcb50cb02ad35e7c10eda	50130	submitted
64f8f440-3c64-4843-9814-4fb7d8d35626	mirnas.quantification.txt	5fa780b76753f6ac39589746d263bd53	50194	submitted
bf428f7d-46af-4b84-89c6-8f9c4b13ae53	mirnas.quantification.txt	98ca72f4786d21805860b4dd67a2b2b2	50254	submitted
30d4ae7f-1700-4d95-89cf-847a459790ce	mirnas.quantification.txt	e0ed0098865b3b78ad40dc809da6d90c	50281	submitted
4a17b2ef-795e-4513-b651-bfbb4089efbc	mirnas.quantification.txt	af11740c8ec0941cdcd7a856133a54e0	50314	submitted
fb756897-8823-4ab4-b1dd-f04dd9feb79a	mirnas.quantification.txt	4f41a1ff0bfd46daf745af67cfa13343	50287	submitted
a9beb210-8d28-421e-bf50-a6af905efd80	mirnas.quantification.txt	29cc92de0092804cb831b8b8b9112682	50245	submitted
