X729 X735 X4153 X5265 X10747 X2159 X717 X2149 X2 X7450 X966
TCGA-BH-A1EU 14.9996542892115 7.17783888059704 6.92012023808476 21.9253977496042 13.3776822636189 14.2916456164119 16.6645518871881 19.243901346509 21.9453474959869 19.8392612402853 20.8369361584717
TCGA-AN-A04A 8.89945007856837 3 6.80618183067036 18.5864830796675 10.7017678527752 14.673837780219 16.9630317796198 19.7032382285331 21.4306883821353 18.8518159366932 21.6439596727694
TCGA-A7-A0CD 12.9787581484794 3 3 15.8047711125716 12.8998061212102 12.332458507884 15.1424278135868 19.5195277576709 20.2724597855265 18.8453876738691 22.6999061863846
TCGA-E2-A156 3 3 3 20.4972884722576 12.3495536376314 13.1476082073721 14.8246775834414 16.4403577516225 19.8998797714037 17.8027644625143 21.2946898272569
TCGA-A2-A0D4 14.3739259258606 6.66359851621555 3 18.6899614103078 12.8013874137297 12.9374339556658 14.7358234291703 18.7291872824048 20.9347134177726 18.9387305567831 18.9641604244337
TCGA-A2-A04R 9.94731917893299 7.11948257603412 3 15.0933240876252 12.1246958363065 13.867429035951 14.4260899572776 19.0410001108467 20.3758196263402 17.7980125040442 19.8753157730495
TCGA-AO-A0J4 8.80399304905897 6.58668937880713 6.33730412071048 18.5519488256262 11.4623750221826 13.2630876985743 16.4395016019742 18.2265626616642 23.5728196809066 18.3953690443297 21.7296811295054
TCGA-A7-A6VW 10.9937786559724 8.38451454821572 3 18.2005128070023 8.44150878514088 11.9253207017584 16.9238105306086 16.1161331824593 19.8065256361146 17.3132898359946 21.3013349607823
TCGA-E2-A14Z 12.9569934011927 3 9.36430088848933 19.2287002161593 12.7514262488837 14.3524066087302 16.8611686431766 18.8573206647032 21.3667366770575 18.786674810796 20.3313121091582
TCGA-A7-A5ZX 11.125813242405 8.14494033673852 6.927347624568 19.1745531226245 13.472813071732 15.952186501643 14.7509455867093 19.9435365861365 22.100297391899 17.8298753932819 20.5868590008879
TCGA-3C-AALI 10.4888396919361 3 7.37609122744239 20.2941273996464 12.9120826032696 12.90557110872 16.9290420777759 18.2551041580959 20.2963701639243 18.6766210707619 19.3920729714508
TCGA-AC-A2B8 15.1987662986438 8.03180951733424 8.95848555896864 20.8120046174139 12.3040084629613 13.6819969722414 15.6380273973555 19.3408151239414 21.8287808615059 19.7492688348069 20.9490192994146
TCGA-A1-A0SB 11.4978676234604 7.34324665517198 3 14.40908819175 14.0018526371243 12.9186432858936 12.9788596336659 16.2898966198228 22.3963117099045 17.4784647306723 22.1850727656697
TCGA-E9-A229 10.0363395406819 7.59953096133935 8.30149806840887 18.5596315804448 13.2612656659263 13.9832787865017 16.5686130507969 18.8433216887107 20.892542032981 17.4374416795959 20.2257233609696
TCGA-D8-A1JC 6.81396843844487 3 9.5910975428002 18.4493572723729 11.0397588993845 12.2417507957325 16.2164663336288 19.0567097951488 20.9902152637814 18.3629195694062 20.7585981149338
TCGA-A2-A0D1 7.78482623034582 7.48099187099316 3 15.0624455038851 12.8671235810552 15.1830145285086 15.3181105237805 17.5964044968053 20.1824764050185 19.2121857421423 18.7805351173629
TCGA-AC-A2QJ 12.7868544640687 9.514836230879 3 19.9783001028205 7.45474943185164 13.2400680163868 20.612435557582 17.4058667134335 23.6542223276283 19.0093654169247 21.1104378385809
TCGA-A2-A0CK 14.9193959359753 3 3 17.4639670254364 12.2091374774336 15.0437053660005 15.3171376191579 19.049591824632 21.0596000810812 19.2989308251722 20.1196443576574
TCGA-AQ-A7U7 10.5356118980375 9.06301085311 8.38681548434699 19.0779279993944 13.655117055463 15.0459547892869 17.4724289174903 19.6028048682879 21.8276792062719 19.7366056766783 20.207468064663
TCGA-D8-A1XU 10.1722240726893 7.65602651281626 7.39364471406985 24.005118095315 13.2219949323928 12.8309775475859 15.1941313235372 18.8886808838667 21.053618870935 17.8203764456231 20.9825520706792
TCGA-D8-A1X8 10.4000857783968 3 3 18.6551644948777 12.3249909268823 15.0286969192881 16.621617395316 19.5514670024614 21.5622179522059 19.3073437678266 21.2691979824975
TCGA-A2-A0SY 15.2895292858522 7.04591150183581 6.78977219231206 17.7065068883896 12.1596584244024 14.8433110222558 15.9567456139712 19.3753009184184 21.8001134974506 19.6463844335846 20.6929067383894
TCGA-BH-A42V 12.5421415186781 8.26168791898096 3 17.9274810312888 13.3323109972813 15.3517790572115 15.2762366410592 19.1682878464408 21.8646609495944 19.7962727246425 20.5464061879096
TCGA-A8-A08R 11.4398331964358 3 6.57853457819462 18.378575432918 11.6954728365886 11.698930299837 17.5500486644737 17.7908777382983 21.0331794333354 17.8849582218947 20.6605143638562
TCGA-A1-A0SH 7.9872484435039 7.12461977385172 9.94679889362394 17.4791466679732 11.6040247496063 14.1851108607528 15.1982039790493 19.0981716854528 21.2349968918928 18.2578810112923 22.8791257972365
TCGA-AC-A2QI 12.6925725190567 8.43824369179812 3 17.7403489830131 12.3613039029777 15.2995865561318 16.093295189363 19.7753405715882 21.4502265747068 18.9829173361298 20.922300330494
TCGA-AC-A2FM 12.003176829222 3 3 18.5096906130502 12.3708277603524 14.5160583161303 13.8266488724835 19.3691371283064 20.2959046027719 18.9268841463023 20.0089692807192
TCGA-AQ-A0Y5 7.91748214345707 8.99022834202487 7.74775929480513 16.256313451799 11.6537940847483 14.3480529878186 16.8879442571891 19.1393236191387 21.2139874354692 19.7788976588935 21.396010424699
TCGA-BH-A1EV 6.54823769682607 3 9.17048226008562 16.7193686686898 10.9741679768032 13.3828417152637 16.5472240381855 18.3868418105382 20.2878730148906 17.2380008157299 20.2293757844325
TCGA-AC-A2FK 10.3211517044866 8.22716496461359 3 17.7919583584873 14.3485810308555 15.2137333511973 14.642880468046 18.4274915802247 22.4253093595863 19.2583533803046 22.018741959402
TCGA-A8-A07B 3 3 3 19.0143582597558 13.8221955536654 13.6737446838377 15.2249295265521 17.8514236300553 20.4669024714764 17.9041247541167 20.3039762609264
TCGA-B6-A40B 13.009946396599 3 3 18.1251867332614 10.2363273703005 14.622968188051 16.2162341881466 17.7155593561816 19.5930190043468 17.9327977711815 20.7548354497003
TCGA-AC-A2FB 10.6880235540738 6.8808412546102 3 18.4977294418518 13.473012372038 14.8528741105397 16.5452165360626 19.880467090379 22.0659345912966 20.1675669393863 21.4325124115521
