X5473 X5196 X6403 X22915 X5265 X7042 X7043 X2 X7450 X5175 X5154 X351 X5155 X27154 X801
TCGA-E2-A156 3 3 11.7348416588578 10.4956795678461 20.4972884722576 12.9648193822884 17.5133460092025 19.8998797714037 17.8027644625143 17.9252200453919 16.1367315082298 21.8389517657597 17.7321395782289 17.7752092517095 19.1716095318986
TCGA-A2-A0D4 8.61983778569869 3 13.3375236111564 13.5520117785668 18.6899614103078 13.0001569473212 16.3611597468753 20.9347134177726 18.9387305567831 18.9463025289266 16.7030156958267 21.2145367876705 20.0201649266664 18.1230466247648 19.877087981212
TCGA-A2-A04R 10.0898161674002 3 14.1413414466443 13.4917034973157 15.0933240876252 14.5795485720802 18.0203006560579 20.3758196263402 17.7980125040442 18.0415862117274 16.8121381872644 22.4896415822827 18.3962156873213 18.5740459498226 19.8399380123241
TCGA-AO-A0J4 3 3 15.5616056014317 13.2689958181293 18.5519488256262 17.6346455490829 16.6438520125748 23.5728196809066 18.3953690443297 18.6751620073791 15.4711516670957 23.2899558346791 20.1264796138659 17.6698627850832 19.396060382399
TCGA-A7-A6VW 14.0392889300433 9.65255373657286 13.5347727600072 9.46513261468646 18.2005128070023 16.0116507776725 15.6419960770597 19.8065256361146 17.3132898359946 17.5590411128707 16.0348947266157 21.489786433878 16.9036218895407 17.6803678394953 19.4942914146109
TCGA-E2-A14Z 10.3531098141821 10.5951339683638 17.2629134160839 15.2377240279644 19.2287002161593 15.4323202580547 18.1591390820636 21.3667366770575 18.786674810796 19.2245173158791 16.1038949737175 21.8963035368549 18.1159888871572 17.9675084296716 19.5374609710704
TCGA-A7-A5ZX 3 9.40923692093852 14.9008513086878 14.9207782834958 19.1745531226245 17.9617527974275 19.6311675846501 22.100297391899 17.8298753932819 18.3081623576949 17.5929487591202 22.0496125146368 17.4296881307527 17.4353972713005 19.0692566534579
TCGA-3C-AALI 3 3 14.0793125442333 12.8697207745255 20.2941273996464 12.986429404729 19.1404440018657 20.2963701639243 18.6766210707619 18.3005896952899 16.0119339224717 21.2013762846403 17.4973088407651 17.8387912077687 19.9368263804169
TCGA-AC-A2B8 9.4636859234777 3 16.7432227186498 16.0229832331268 20.8120046174139 19.4219919395099 18.9265715579174 21.8287808615059 19.7492688348069 19.8540199441463 15.856903604229 21.7854383124822 18.3676122310078 18.0150502330632 19.5983287573311
TCGA-A1-A0SB 3 9.574163883271 12.6448494067824 13.3706011518368 14.40908819175 17.1043232711871 16.4189677356656 22.3963117099045 17.4784647306723 16.9698602213115 19.982533862253 23.808419841416 17.9296220573727 17.8261247140125 18.8730564389924
TCGA-E9-A229 9.59891006748082 8.85253075239662 13.5830803936022 12.7892905850457 18.5596315804448 18.3496262406493 19.6797890899461 20.892542032981 17.4374416795959 18.5701259664045 16.4644856446376 22.1995302278425 17.7953040702631 18.2706499119504 19.4500979744478
TCGA-D8-A1JC 3 3 13.6336404926044 14.6172548333795 18.4493572723729 15.3424561582211 19.0218626252251 20.9902152637814 18.3629195694062 18.4670904544958 16.7133743201813 21.8013634379077 18.1895422573681 18.2482025742896 20.2703235650939
TCGA-A2-A0D1 9.4763796054606 9.71725670300643 11.9830819889691 11.9093689656191 15.0624455038851 13.1044119526159 20.8437227102892 20.1824764050185 19.2121857421423 18.3865854482285 16.1443878175488 23.1210574903898 18.6433848534671 18.0358820412385 20.7630622180914
TCGA-AC-A2QJ 12.7682093167538 17.1799513542878 12.5319182929835 12.0602609798751 19.9783001028205 14.4237698075359 20.608122526769 23.6542223276283 19.0093654169247 19.3151978625056 17.4260412296221 20.534850477281 18.3867023548016 15.4882526278655 20.1765500351761
TCGA-A2-A0CK 3 10.4156444350856 16.2276528674631 15.3291540595569 17.4639670254364 16.4799709740662 19.4127138392609 21.0596000810812 19.2989308251722 19.4119678341746 16.1925395344775 21.7115716862284 17.8117514544827 17.2804254931311 19.363710590726
