X8342 X8359 X8354 X8290 X3018 X8337 X723790 X8468 X8370 X50511 X8338 X8334 X5932 X4001 X472 X10735
TCGA-A2-A0CP 3 3 3 3 3 3 3 8.18137426776578 3 11.3198940341256 14.5043752914122 19.864224649972 18.2314996657967 16.4481387815979 15.2609766122428 17.9686799670411
TCGA-BH-A0BG 3 11.9855567944656 11.5888672412304 3 10.1413742980518 9.18738126959567 9.14903304127817 8.04284162794339 11.7902458023817 9.70121787556428 14.2463362647507 20.4756064176228 18.8897497424177 18.7679006517298 15.5811296989201 18.7597424607547
TCGA-BH-A18K 3 12.189863071002 9.80277863611963 9.57807930846656 10.9267057072131 3 9.35102429346104 3 13.8669080244943 12.5942763675616 15.1137156304906 21.5325204533136 17.2492460254862 18.6195732423457 15.2662320418963 18.4204301388416
TCGA-A2-A0SX 10.7284057456737 3 11.2021090649296 10.9760446768024 10.7499231381177 3 3 7.11149677732457 10.0179273880295 12.820343379599 14.9361993599064 17.4067801111941 17.0115653178971 19.4248623774108 15.9759393974278 17.1887348629386
TCGA-A8-A07F 9.53073181360007 3 3 11.7670749794737 3 9.99934838350519 8.97230295258183 3 10.0336544947563 13.5877555113816 13.8040951806189 18.9772661046954 19.1153837397393 18.1275182013189 16.798070536767 18.9112688525804
TCGA-BH-A1F2 11.9681577646386 10.937488229281 11.5378856145913 10.3161816003132 3 3 9.09864932169097 3 12.8369806007998 9.65060108060944 13.0704370075976 21.5580851980275 17.3311665798016 18.3204506860635 15.7171617014683 18.859611512665
TCGA-E2-A1BC 11.0802291669125 3 3 3 11.5154924354126 3 3 8.41308722783071 13.2997986199159 12.1406595453404 11.0466719569044 21.630041612147 17.2715133345606 15.996692352056 16.2203358876395 18.6911030364031
TCGA-LL-A440 3 3 3 10.415324338713 3 3 3 8.66079505550323 9.77842726095757 11.7748384911702 13.958063559258 18.7298576103462 17.7462114993554 16.3847479632709 16.1133292409291 17.8758512837264
TCGA-BH-A0W7 11.6884692479284 11.3925500023613 3 3 12.8601428969096 9.58806471198193 10.5418641664269 9.0114433238354 12.889193664615 10.1033590734523 15.2365464524911 21.2860352499723 17.0673626004083 19.6647039415377 15.5921656130552 17.9445826037719
TCGA-A7-A3RF 9.87115400822797 10.1571653462868 10.75611861882 9.53813913230759 11.621030174134 9.34956284491918 11.8808989269345 7.24109613557628 13.1148706530198 9.54520361832254 15.6066849964867 21.3009885563714 16.7408481287939 16.8027962727417 14.9749017609415 17.9500356226946
TCGA-AN-A0FK 10.0426560743863 11.3244243124009 9.93417004957424 3 9.48452991624078 10.5125788942784 3 3 11.8225277327117 9.71635247884773 13.1691670981357 21.4722236999464 19.5243215321415 18.4570054314632 15.2109766600733 18.5869041333427
TCGA-AC-A2FE 3 3 3 9.38461103560606 3 9.19628078028505 3 3 10.5811674855749 11.6259649706676 15.161970661244 19.8029621659895 17.8407329790162 17.6006274175032 15.5818011609577 17.9288874754807
TCGA-GM-A2DD 3 11.6463490234162 3 3 9.80412332109751 12.1519502987595 11.7918536453643 3 13.3037714636941 9.62504759886223 16.4084114553287 19.4887009463728 16.4771767582982 18.6389326027583 15.490970013054 17.9437907583935
TCGA-D8-A1XD 3 3 11.1022991791227 3 3 3 3 3 9.50749766017349 13.048570367533 15.1730165627243 17.0275019645089 18.144060563454 18.2935311910618 16.3126737048918 18.969062919352
TCGA-AN-A0FZ 3 9.72040436385336 3 3 3 8.9154996090237 3 9.06597367064602 10.9318907741861 9.80272845184693 12.1945488792291 18.2211469651744 17.6054215718544 18.1135221531116 15.0934290235792 18.9201863643033
TCGA-A2-A04P 11.4846030639376 14.0914041648948 10.3799101071232 10.1544860721428 9.92911336000412 10.9593628032569 9.92657414739711 8.81044490988319 11.1857361159568 11.8550237217985 16.4693816476233 20.1333216136961 16.9944194766908 18.6093837419271 15.1243844597197 18.0191209992336
TCGA-AN-A0XT 3 3 11.1205324441175 3 3 9.71150371230788 9.67299077257219 9.13427163062226 10.2562854300887 13.838884310257 14.5837910573509 21.0026407360394 17.7855760871397 17.1488871736814 14.6360201017987 19.0112768667537
TCGA-A8-A0A1 3 3 3 3 3 3 3 7.7890094133534 10.7239277539143 13.3892955106072 13.9839138531124 18.6603446359149 17.5753018859239 18.4425119180912 15.933850707944 18.5214412073534
TCGA-A8-A084 13.5198242767127 3 3 11.3126708876861 12.3057021966775 10.5401664433977 3 7.43178954402667 13.8689088756671 10.5454035225074 14.8334768538193 21.7395273995094 17.7935872640719 18.7639647139761 15.381613014704 19.1459572617453
TCGA-A8-A0AB 11.0097361323342 9.72114966260079 9.32788976436237 11.6714245423123 3 3 3 6.82840946625586 9.45780314180607 13.8323188308921 13.0872485256228 17.6672590398438 18.4153024735131 18.7033547914936 15.7557046516463 18.910902120528
TCGA-AR-A1AM 3 10.1622423608645 3 11.1178094564879 9.31873376060211 3 3 3 10.3801342497365 11.8233755791896 14.2902145439486 20.7448672960528 18.0878249114494 16.3024777223197 15.3037152622822 18.3118974467435
TCGA-BH-A0B4 3 11.1709158519202 3 3 10.3233485455657 11.9385469916307 3 3 13.1027339323526 9.15391860041415 15.166215153545 20.0141973136654 17.525648550854 17.7237589271757 15.0785840853825 17.8568422864283
TCGA-A8-A09I 9.10235396137334 10.9602136434881 11.2983720373988 8.77160891447589 3 8.58456829218756 3 6.51700776966039 12.6411933088685 10.3459544390511 17.3695145347452 17.7050514034808 17.7697887749348 19.7168498020665 15.1418962420757 18.1660383261793
TCGA-A7-A5ZW 3 3 3 9.88790546887929 3 10.6918969323423 9.66034771243272 8.54704532130506 12.3737289729986 11.4106209755122 13.9863010635619 20.4389467388891 18.0661984254505 17.1223500414016 15.6808921239912 18.4712263182931
TCGA-E9-A1R4 10.0361048380676 3 11.5046629032672 11.2784407513438 11.052134613532 10.5060137068842 9.47547089086748 7.39905938167765 13.1528059346308 10.1654819045342 13.4518491608337 21.7648928017948 18.1127644636813 18.4530423711368 16.0715201588369 18.4311361069617
TCGA-A8-A085 10.9101943116772 9.62218691928933 9.22923414576319 11.9858243313533 3 9.80516547458318 8.77981843471691 7.68054302882702 12.0222023090813 12.8245989849458 15.0672346393508 22.0194338497154 17.8602448462046 18.1464476029042 15.2323571060979 19.1827794535284
TCGA-B6-A0RN 3 3 3 11.4226059990428 3 3 9.61853220945281 3 13.0806680481129 11.6515209848718 14.7213854171128 21.359804120123 16.8829586964839 16.549495793687 15.8069519372023 18.7942507900052
TCGA-AC-A2FG 10.4228075552245 3 3 10.0887667670951 3 9.89949506251872 3 6.82395712947445 10.9278697171686 12.6720024286911 14.7030528246597 19.5020919290196 17.8743159542939 16.6530417064517 15.2549889670344 18.7135503612767
TCGA-A8-A06O 13.256961966142 11.089900625699 11.2766257049232 12.0477959697239 10.8243486871594 12.4413373355425 12.2328464630978 7.18203960594984 13.8371927343253 10.7220228750985 15.7170783107368 20.5184365753344 17.3601140361092 19.3488135402684 15.593703967958 18.2714048152371
TCGA-BH-A0BZ 11.7244216843023 10.0204075340834 10.6190168813866 3 9.17773111464466 3 10.165189471616 3 13.2037933910972 6.52318270202863 15.5944475646059 20.5518458138591 16.7867665953135 19.1312865418631 14.8033985158752 17.9990499122794
TCGA-AO-A0J9 10.1071935657097 12.7085898078471 10.993018086469 9.7736915048731 11.1234925503131 3 3 9.00818063828273 10.3904811813479 12.2617918877688 15.2727532880711 18.3382465575424 17.2216407423408 19.2365339685325 15.3075821353212 18.2055605440757
TCGA-D8-A27P 3 10.3145533117857 3 10.6879840004474 3 3 10.459532467406 3 11.3069449731367 11.2165321848201 14.0716668748201 20.40955013372 18.0114604509494 17.3461294944061 15.8954860279869 18.8199870910498
TCGA-A8-A07J 10.3335587730825 10.6201829716211 3 9.99965859202258 12.0858281224855 3 9.77194437467675 8.65739393638231 12.114856883558 10.5879622136416 12.2932047358347 22.2836173101801 17.231134055704 16.7260305261288 16.1702111338736 18.4510952305488
TCGA-A8-A07I 3 3 3 9.95915417697726 11.3099303314425 3 9.7314952749541 7.64647907813139 14.4274289845044 10.4225195378956 14.8943106118282 21.3313931506952 17.942996070797 19.3935164322254 15.3149620555763 18.5136244552279
TCGA-A8-A08B 12.8109274200418 3 3 3 3 3 3 3 11.9275269061662 11.8982798789144 13.1919086584353 20.7343530224765 18.3904442782948 19.477382786401 16.4867015681433 18.5687533908633
TCGA-E9-A247 11.6103680848214 11.897944370535 3 3 10.6355638529907 3 3 8.93439386168684 9.90393518604545 13.355484369369 15.2171480150634 16.0426405606127 19.3831644806928 18.497425511474 14.1862939714298 18.2696934491205
TCGA-BH-A1FJ 11.5224950136668 10.8132400562045 3 12.1848016222921 10.5479151415015 12.163993444739 10.9584740231513 6.92103323861552 14.9939102904798 12.7147415270136 15.0999218086046 21.8000889525083 19.4335799841872 19.5160258625231 16.6434738667077 18.8971482084426
TCGA-A7-A4SD 11.9802360845959 12.6824159666592 10.292300142779 11.6447397654128 9.84170349283765 3 9.83916559363245 7.7509496425829 11.9029890244095 11.8737430401751 14.2662074539244 19.8805551945369 17.5919655930844 18.6314980237727 15.8557908172388 18.2832598397718
TCGA-A2-A0CU 9.99313940294999 3 3 9.65986283235296 3 3 3 8.3222242880847 10.0150981642738 12.6317647994244 13.1193094545922 19.7379854483531 17.8210495571175 18.0453613256949 14.4387563806055 18.5506814417842
TCGA-BH-A0B8 11.9300616485685 3 3 10.0170741579683 11.3681299101672 3 3 3 10.6345822829277 12.1854386488234 15.5181545879587 20.2603780619685 17.7378143108894 18.3044085742332 14.958132760143 19.2004973845484
TCGA-AR-A2LR 10.331983516693 3 3 3 13.4611209964479 9.80891128799053 11.3464988443486 10.9546926284818 10.0342532760938 11.3203451809791 13.6121683690549 19.5067772086561 16.6731381045644 19.667303835901 15.42259946414 18.6135201719346
TCGA-BH-A0HI 10.9691759872374 3 3 3 3 9.45295482632724 3 3 11.9145306703635 10.2289145102047 15.7372903358667 20.7203781499112 18.705651855855 17.8413718275511 15.5493334865401 18.5835536673524
TCGA-AN-A0FW 11.7295214456046 12.338521845059 11.2066255480724 10.3984492219578 13.4117616680999 14.1997169775928 12.6214788028347 7.11576683734305 16.2530179777427 9.00462318224095 15.5995585649477 22.4090442563555 16.6638632683448 18.9155278732445 14.2284643826231 18.6931254620196
TCGA-AC-A23C 11.1874075367555 11.8887792751878 3 11.5869265001313 17.0731462762043 11.8808907999959 3 3 12.8538393745128 10.3646261486625 13.2654167065661 21.3414483996327 16.9046193330154 17.9259067513395 16.4700299992512 18.7024489081862
TCGA-B6-A0RI 3 3 10.6816378042163 11.0381565150876 10.2302377382595 9.27566838498649 3 8.70084599017721 11.3953258489389 10.8534054700914 15.1081367123521 18.2675106668691 18.8401218911873 19.0566738219782 15.5504091558377 18.2595612304974
TCGA-E2-A152 3 10.4001387310258 3 3 11.5438542132565 9.59135197235808 3 3 13.09025668112 9.59656278239216 14.5295639251255 20.924543613736 16.4521581480152 19.1586720421693 15.0218145164278 18.7292608042182
TCGA-A2-A3XV 12.4370452499146 12.3104439048495 13.1342542045577 3 3 11.9109475582261 12.6781752265839 3 15.0303281905207 7.18730401590658 16.1563248272787 22.3536207208408 16.3243735313388 17.8092480912434 14.2018026517452 14.7068895842685
TCGA-B6-A0RO 10.7417470822072 3 3 10.4072691984401 11.4975723642343 12.3800676812084 10.1790767364838 3 13.5446847326776 6.53595595978041 15.7459120651214 22.5040462988157 17.3802956968983 16.8879927404324 15.1600142197124 19.1809624596536
TCGA-A8-A06T 10.4977330415384 3 3 10.1635807363622 3 8.98566216653346 3 6.89411698696486 13.5307571276067 10.8109189960791 13.1577486030815 20.7434529252821 19.0302896954169 17.6543385044443 14.7329877525227 18.7951765302453
TCGA-AO-A0JB 14.7284737873664 13.2101570241749 12.8129510560964 11.588201218765 13.6801573605099 11.3979618129268 12.3569912424975 3 12.7924495097628 11.5953238483987 18.931427721579 20.8871583626498 18.167910683042 17.9848522867098 15.0959388568254 18.0508119265819
TCGA-A2-A25D 3 12.9035123722651 10.9253972399085 3 9.4816881470894 10.5097207527785 3 3 13.6367978474709 12.0599506403868 15.0829100882648 21.5860301064934 16.9487987543903 18.4492823085142 15.0928214826476 18.0742806379794
TCGA-A8-A07P 10.9176441137377 3 3 9.59046830384077 12.3505328779215 11.7100272614896 11.3501887415194 7.29123543352343 13.1677118861591 13.2702296223366 15.9442542760693 21.4131583700377 16.9894508150238 17.8470044887274 14.2628389923731 18.7025113704531
TCGA-A1-A0SK 12.5421760116023 11.6097898563477 14.4314147231215 3 12.1720439841077 3 3 3 12.2428259592265 11.452298867584 14.6996354183784 19.1490603977212 19.4563389905309 20.3662440251814 15.9869132820156 19.8703230476409
TCGA-A7-A3J0 10.4972418870624 10.7840400116724 10.9706127148897 11.7413262772801 9.93770732904218 11.2887681981894 10.5161954278602 3 12.4768659993975 9.75847934911506 13.9798279829638 21.4174814993473 18.478163431056 17.5791808093803 16.3739270173382 18.524760989326
TCGA-A2-A04N 10.0160699320231 10.3022948830224 3 3 3 10.4859357397736 9.4555095472955 8.34476163870498 10.2992350207142 12.3783847382537 13.9719157869782 19.8809620923136 17.1807513502996 17.7649564754188 15.4593578338372 18.2001248211369
TCGA-A1-A0SE 10.8193429863062 11.1064307346533 3 11.0670477727926 9.26843492452766 3 9.26590792521791 3 11.7643935469545 11.1892277267274 15.560856875654 20.2650715077641 18.2636426600977 18.6743890126644 15.3176838990901 18.6993868138424
TCGA-A2-A3XW 3 3 3 3 3 9.49047497478956 3 3 11.2911336011681 9.49568183712193 15.9678519325362 18.4504467410144 17.1216607973683 17.5490165916245 14.0201058094456 16.7829996479814
TCGA-A2-A0CO 3 10.3366578591325 3 10.7101201728449 3 3 3 8.37850006856837 10.5547116488452 10.179771819832 15.9366981492516 18.9556681796288 16.789323618013 16.8895443268774 15.9135330049278 17.9488654690456
TCGA-BH-A8FY 11.617438361374 3 3 12.2798372057043 11.0558481135069 3 3 10.5105921655644 12.7750425408047 12.2869668846034 16.9377211071053 20.4274919988818 18.4148037652381 18.6006859111576 15.0559075666388 17.9094343632217
TCGA-AC-A2FF 3 3 3 9.39689011531347 9.17270782552861 3 3 3 10.012297497553 12.1442476816701 12.4915903217711 18.6149726133312 17.2601461398264 17.9429456869209 16.3066049942547 18.7575631082767
TCGA-3C-AALK 3 3 3 9.82856322874053 9.60362749798464 3 9.60109360715538 9.06270470451777 12.0249598963487 11.9134129730537 16.9764471012674 19.5497840185124 17.9385187466162 18.5417457302755 15.4171063525841 17.7329667918524
TCGA-A7-A0CJ 10.0430843799175 3 3 9.70970687295263 3 3 3 3 7.78558634029348 10.6172555846155 15.1686585285562 18.3489646683045 20.4462103847387 19.1007534204793 14.6228547622272 17.8501516527319
TCGA-A2-A0T5 3 11.2800926282432 3 10.6581134895233 3 3 9.4380309045793 3 12.8182840833467 9.4816836088752 15.0413211376872 20.4755655569906 18.6528142796815 18.4656758165752 15.642693437672 18.5577007938756
TCGA-AR-A0TT 3 10.4227062643574 3 3 9.57786607318838 3 3 3 3 11.324991307677 13.9004549765283 18.803151988519 16.9840835922786 18.5053016521355 16.4902585295482 17.9404989322111
TCGA-BH-A209 3 10.910384989697 9.5225617513485 3 3 3 3 3 10.6454853933567 9.88425315585709 13.1686641902254 18.426220813825 18.8688301340212 19.2731185466072 16.1771420758132 18.4010591322464
TCGA-AC-A8OR 3 3 3 10.1782740408152 9.95287313052936 3 3 3 11.3789926615946 10.9884666262779 13.9310121140443 21.1295780205465 20.2693905526462 16.8879458152755 15.5794581969221 18.2502663089414
TCGA-A2-A04U 3 13.8662094144319 13.4688622737704 3 13.1850122659185 10.0610211220888 3 11.0564817752749 11.2820367033279 10.9543547435467 14.0036426734388 20.6796625391088 19.32822421394 19.2476103078421 13.3607167014025 17.5590468857828
TCGA-A2-A3KD 9.69385276630207 10.9738445181497 9.58560224032673 9.36125986561134 3 10.1629369765468 3 3 13.570825925836 11.2135939202821 15.0040696261502 20.9005381685732 18.5924134493886 17.7664527817878 15.7000213212353 18.6276789842967
TCGA-A2-A0ST 10.1788788033587 10.4653194570427 11.0649377343223 3 3 10.6490777836605 3 3 11.4581611526321 10.5479524808176 15.5277661845926 19.9304264254545 17.0138511117814 19.0852217283342 16.2462897206841 18.9873555284209
TCGA-BH-A1FU 3 11.4926483584586 3 3 9.65147146971343 9.68744333545426 9.64893671939691 3 11.6047459533741 9.69265765769649 14.9744229028412 19.8839292762766 17.4433647125673 18.9938991565954 16.3409478349035 18.2777886702703
TCGA-A7-A26H 10.4082465714703 3 3 11.0688652727346 8.86141517798053 10.4658595049244 10.8401338287447 6.81034947482184 13.6244075402679 11.2453107157352 14.6144328894888 20.0608488786034 18.8184345557357 17.9829192985457 16.9926646764724 18.7741707379098
TCGA-AC-A2BK 11.8435376754508 10.1389115863617 10.7378208213809 3 10.2863216704517 9.3314063272764 3 9.96329278442079 13.1565711697429 10.3276530813843 17.0162510222981 20.4894541396686 17.8874414741839 19.1631267831394 15.7829725956542 18.7899866138768
TCGA-BH-A0B0 12.4746105648459 13.2474404153297 3 3 11.1772643521311 9.6381949248793 10.5922446864388 3 12.1014126842988 11.0748365613778 15.2465500200064 20.8818774709122 17.18048259219 17.3568551252274 15.4536278115036 18.2824417655074
TCGA-A7-A6VX 10.0917425668926 10.3780708101856 9.98322773591649 12.0694969227591 3 3 9.53090959225165 8.41917949677028 13.9718730993095 10.6660337957206 14.9058008806353 21.0090369445799 17.9066659218616 18.2346024171632 15.4600652877747 18.3563458295822
TCGA-AO-A03L 11.8355151078291 3 10.7298184731936 3 9.28759686654159 9.32346632733904 3 3 12.6218517573328 9.1092621068405 15.3535350149705 19.2069352669417 17.3402644997042 20.4566348740564 15.1880704456196 18.5897707188115
TCGA-A8-A07S 10.8767150469775 11.1638479291994 3 9.54979939682853 9.32532415177676 11.3479830545333 10.8956928256199 7.25226183084026 13.9808716974194 10.9396645423254 14.2297988028331 20.9877953655384 18.2758092053276 18.5733078717686 16.3587911379903 18.3836023611373
TCGA-C8-A3M8 11.1010528309408 3 3 10.1845325780631 11.2740786146318 3 3 8.43350050240081 13.5518409072467 12.2715207806177 16.0008812847955 21.0278090039852 18.4242899681695 17.9330901410456 14.9336077503143 18.1615413413176
TCGA-A7-A0DA 3 3 3 9.52244911872919 10.8707111298995 3 3 3 10.5508330430126 11.9091322045644 14.0578367702765 20.6770068316379 16.2167230226317 17.1230275944163 15.3606128563327 18.0888047858504
TCGA-A2-A3XU 3 10.5423940716372 10.1472552795273 9.92208911397764 3 3 9.6944822073263 9.88451571639895 11.1217062307836 7.96425605818012 15.8276144143339 18.5319050545307 16.6763382647349 19.6036687484787 13.627758447579 16.9457761944897
TCGA-AN-A0FY 10.4831687083967 10.7699526431062 3 10.7306078717017 9.92367144202079 3 3 12.6137513779049 11.349640243263 12.717548162365 12.2511240687391 18.5808699674009 19.2380955798538 19.4253016088847 15.4680889958808 18.8972790151636
TCGA-4H-AAAK 3 10.5081099108021 3 3 9.66288266356859 3 3 7.57757653020971 7.95925829319011 11.4106209755122 14.98594543887 17.329659127497 17.2400906501985 18.1898792470385 14.5013392567406 17.9704363497224
TCGA-A2-A0YM 3 3 9.57892581903184 9.3545952902733 3 3 3 3 10.9640575115724 11.1041380125166 14.8492639491661 19.1098720282316 18.1534343952553 19.8289422843504 15.4029315530604 19.0416616841175
TCGA-C8-A1HI 13.6107647653601 10.734949864393 9.34838500637996 3 10.4696974934295 13.6142620952834 13.7817230334706 3 16.8144123531653 8.72334350376535 15.976268387535 22.2716549876534 17.5248506433294 17.7340479048074 14.8189984606576 18.5922569238538
TCGA-AC-A3HN 10.4665390152305 9.75997702501822 10.3578337475648 11.448177806498 8.91905730956122 3 3 6.86487893228217 10.1686248573635 11.0887595917022 15.3318463640285 19.7944467502207 17.7045244816798 17.783956091166 15.872900829753 18.0687590810367
TCGA-E9-A54X 10.50196396375 10.7887668186377 3 3 3 3 3 9.4000663822382 12.2839650215239 11.3392646363345 13.4613234668297 20.4597907876811 20.5697877730317 18.1157064510775 15.565260093796 18.0738264273075
TCGA-BH-A0H7 11.8336412824213 11.7071392094733 3 3 3 12.1134224985358 3 3 12.7802478662423 10.2115771984879 14.9670779247437 20.3937146037091 16.6894816682868 18.7890909650263 14.9635513147194 18.5636431387392
TCGA-A2-A4S2 10.3890907440737 3 3 11.0496674902806 3 9.86586568933947 10.8209484578221 7.73943958759055 12.6060757085477 10.6435491263835 16.2776577676912 21.5052343318947 17.3819066712983 17.5649714037316 15.2210791853113 17.6722895404453
TCGA-OL-A66L 10.419455568139 3 10.3107715976358 3 9.86013174532062 3 11.4342385552686 9.31809787663507 13.1568648898033 10.41232093168 17.7436950899964 20.4222237974565 18.2856632142822 16.2479656776413 13.8433613113927 16.8804448508866
TCGA-AC-A6IV 9.86194921504569 12.1402966148564 3 9.52895499654306 3 3 3 8.19340549226328 11.0147165685173 10.9186800559042 15.5974021330214 19.4382135026486 19.3325207391745 17.7897705620368 15.8532287680341 18.491990519077
TCGA-D8-A1JH 3 9.68790275354358 3 9.07097166513666 8.84752746961036 8.88323307230351 3 7.74438563912313 10.899210345917 11.8924207078062 12.9383468595939 19.1272653471746 17.6675865841038 17.2846550092489 16.1419931964281 18.775633434214
TCGA-E2-A1IF 3 3 11.6243164792538 3 10.5892083667707 10.6253508269713 3 7.51356335190531 10.851503946658 9.41787141379928 14.6353732175187 20.1039140694547 17.2945304125688 18.3300494334422 14.8731300107088 17.569033280317
TCGA-BH-A1F8 11.5889426751185 12.4604478978592 3 9.26779105243857 10.0329063727636 3 3 3 11.5372104122771 10.4343763158126 14.5062003822415 21.1164952671085 17.3915842916845 18.4384881002193 15.5816549661539 19.1106598821143
TCGA-B6-A0IE 10.8993087096814 12.183980613424 11.3732257268233 3 10.9208374060581 9.3836210505664 9.34520405781123 3 14.4141638998218 11.3235462709543 15.0693590809607 21.0614942209806 17.8453955370018 17.8341452830692 15.7580777955843 17.9763634731944
TCGA-A8-A09K 11.7358828478976 3 3 13.1344987593131 11.9091207852358 13.2067012025333 13.4895227883781 3 14.7308031780021 14.0089525719271 14.7581221526172 22.1601833814919 18.0427537537485 17.3961381530886 15.7882686482754 18.9475920734618
TCGA-A8-A08S 9.76668626625853 10.052529724164 11.2337910849294 3 10.1998780182127 10.2359627565484 3 3 12.946894187108 11.2868785074891 15.3346816067919 21.3972926935007 17.4348934496439 18.7627851931036 15.3331731536762 18.8877824091088
TCGA-A8-A08G 9.55328858899202 11.8292647860184 10.4368477432946 10.211366678204 8.99726418021207 3 3 9.18369361511866 13.5244296896649 9.8066477324586 13.9643153162582 20.1045659383872 18.1445889492257 18.6202442276436 15.382725900327 18.4347558385701
TCGA-A2-A3XS 3 3 3 9.47025092226909 3 3 10.2338449162596 3 11.3022681164606 10.7158341299615 16.6392055871079 19.0495288094246 17.2306522765568 17.9578923101921 15.4353620356512 18.0139603743541
TCGA-A2-A0CQ 11.8648126076271 12.1524970337924 11.3417834866351 11.5293787053853 3 13.979270567026 12.4677744588238 8.77716332054828 14.1324162054579 11.9948721490752 15.5561916075163 21.119211497647 18.848935326407 18.2958278019263 15.7466895744384 17.9238779835328
TCGA-C8-A12Q 9.67897394142847 3 9.57073478188032 11.3330595959944 10.6934300541325 9.15815397871188 3 3 12.9811657923713 9.16334569892717 13.3327005181903 19.9220588692727 16.868814963585 18.4823496336961 15.8934684340935 19.0507487254872
TCGA-A8-A07Z 3 10.7763921267309 10.3808862397062 11.1503924823324 11.5071410610958 3 9.92754810393857 9.38778305823965 14.4860386514637 11.3268720354261 16.4479977606625 20.9159270923984 19.275786685034 18.8953885305258 14.5611057380143 18.250873644457
TCGA-BH-A18U 10.9202827442413 11.7907833875824 9.81781252095911 9.59309041257928 11.6764294339708 3 3 3 13.5696636959015 9.19006864141204 14.0512366278757 19.8332385724562 17.663128522569 19.6175882777664 16.2407005320645 18.0525581507828
TCGA-BH-A0C3 3 3 3 11.8194798622135 9.60409181835924 10.6328010544727 3 3 11.6636488533208 10.2920904940585 13.9269418875427 18.9662749318534 18.8937613069298 18.1364804206789 15.9895817833231 18.4109618594273
TCGA-AC-A2BM 11.4683792843376 3 9.78314938195309 11.5469543808082 10.9069797886745 9.36987319057104 10.3224753317091 9.52099748156944 13.5577782346724 13.7894531378548 14.168209817583 21.243316642681 20.9486737921494 18.0162518264055 15.7972733253966 18.7573872278584
TCGA-EW-A1IY 9.54854686480977 3 9.44041251997987 3 3 3 3 6.9345667586767 11.5590131750252 11.5653125422871 14.4067906456079 19.2349128850568 17.8247164750814 18.9052573146417 16.8108496758312 18.909311527539
TCGA-A8-A07G 3 10.1294368524994 3 3 3 3 3 3 12.118614322311 12.4810464349895 12.1216881814078 19.1174124812882 17.0929592226554 17.4882580884317 15.969001101221 18.3572445114133
TCGA-A8-A09B 3 10.1529904063816 11.7485833524251 12.3279282759592 3 9.34541003812961 3 8.19834681630666 12.6010287437102 12.2003477326993 16.213358850975 21.0489240707548 17.6033887899225 17.7605668108891 15.498806114185 18.3537620678388
TCGA-BH-A1ET 9.19286376898133 3 3 3 8.63890991988806 3 3 3 8.8976147321252 12.1132954648045 12.1418793601459 20.4773861254566 18.1062701921331 16.9628255548026 16.6383937560933 18.9209224703722
TCGA-A8-A08L 12.0090958278405 9.98405152047922 9.59007077877681 11.3525395958899 11.709434120204 9.17742236928669 3 7.07645467287874 13.1931558167969 10.0665035584863 15.2948251698845 19.9094713880601 16.9791670962923 19.861400478598 15.0419185247817 18.2218267238786
TCGA-AR-A24P 9.60516234315606 11.4675553719101 9.49698133553915 12.9559137366663 9.04888005970062 9.08466685507979 3 7.94191939978739 13.6133190211013 12.8173505981106 13.0174077322209 20.0694303121654 19.2018289940198 18.3700809930472 16.4266266188524 18.972976794142
TCGA-AR-A2LH 11.489506191174 3 10.3847974680401 10.1593684490738 3 3 9.93145062788062 7.84067080435414 13.186927858813 9.75476598087779 13.7745553781125 20.2481616911562 17.8656866247157 18.9916823855051 15.85247513296 18.1345307023931
TCGA-A1-A0SP 3 12.2447333640622 3 3 3 3 3 3 9.6685635417864 11.8376138425406 15.1302004209195 17.4998712384755 19.2545015821557 19.6435217123333 15.1307086465931 18.4398734951376
TCGA-AO-A0JL 12.2962548344701 11.0028760866609 3 11.3770957426562 10.1558047933816 10.1918819609293 3 11.3393212690552 8.44275587203712 8.414128600956 17.6977347996308 19.7227736445948 17.6343023076233 18.9182229298836 15.448070532766 17.9337241415998
TCGA-AR-A2LE 10.3718969366903 3 3 3 9.8127076517628 3 3 3 11.068747041728 14.7893510482338 13.9151873161175 19.7550083803857 17.6266494351844 17.243078805992 16.5043991860775 18.9336554784827
TCGA-E2-A1IU 3 10.4019430835548 3 3 3 10.5856573145875 3 8.44263823963953 10.3988819177828 11.7336271205496 13.7727238924775 19.9650012854325 19.2545786837134 17.5278620750396 15.3573304187733 18.7032785872981
TCGA-BH-A18H 11.4832331858268 3 3 3 3 3 3 7.83460025495592 12.7660195195217 12.9844061933862 14.9694346773303 20.5291672638624 17.1164016398405 18.7102439117075 15.2805868171342 18.0614943534306
TCGA-BH-A18P 3 3 3 9.66689654791933 3 3 3 7.36459912589033 11.3938122091976 9.00434823830265 14.9999370103296 19.3494855070886 17.4979633819974 18.997104642828 15.2410848022828 19.0740632177589
TCGA-BH-A0BP 3 11.725858152071 3 3 9.88313193051517 9.91915674756812 3 3 13.4573593522294 9.12590452771304 15.1557222959077 21.3658270189972 17.8901503499544 17.5352133864004 14.9643006215407 18.6112254349175
TCGA-A8-A06Z 10.4387437156003 3 3 9.11512304169684 8.89156885531151 9.91539059958079 10.4576929196961 9.33725705209633 13.5578293694585 9.57593323539829 14.2552923181026 20.2734954766491 17.2507248170092 18.7639713875485 14.2841407224283 18.6042928474303
