X112714 X114 X113457 X111 X3357 X80310 X1902 X196883 X7846 X5154 X5155 X10746 X5566
TCGA-A7-A5ZX 11.94979036893 3 15.283424796086 15.6474418998006 14.2661942943692 18.093048984756 17.5758306798553 15.1588768527863 20.2818851006002 17.5929487591202 17.4296881307527 16.9990630225001 18.2419357882184
TCGA-3C-AALI 11.5195395941774 6.68188553224045 13.3232457838591 16.8821034587383 12.2972707414289 15.8518479058836 15.254389308637 15.3332241749033 20.1059893186345 16.0119339224717 17.4973088407651 16.7567744594386 18.8383820146179
TCGA-AC-A2B8 11.9263898264611 7.0617548082755 15.8608355115734 16.5200268909932 14.9611726477273 17.4207093997906 17.7529593758369 15.4572976352161 20.7271605225691 15.856903604229 18.3676122310078 17.3904127195302 18.4867007280324
TCGA-A1-A0SB 9.22616184140953 3 12.8007705499894 14.7513381898474 13.091792810653 17.9260777954515 15.8061952409178 13.3520168141183 20.8154788267102 19.982533862253 17.9296220573727 17.1490349379306 18.2581816039499
TCGA-E9-A229 14.5090797348776 5.75560998441476 15.7367913440916 12.9632157010288 15.2043752535743 17.390851909937 17.6713169170666 14.1944564202218 20.7621992933893 16.4644856446376 17.7953040702631 17.7074708077418 18.3103462631803
TCGA-D8-A1JC 13.3057607899693 7.75303613354481 14.1953545635113 15.357585180831 14.914442252012 16.8920888340983 16.7794162813022 13.222090260092 20.089314857466 16.7133743201813 18.1895422573681 17.9736733826909 18.1849480866468
TCGA-A2-A0D1 8.38621216621168 3 12.4717911082392 11.2907242990728 11.8992299803084 15.4981755539964 15.6915711699429 14.2361292619115 18.7791366610576 16.1443878175488 18.6433848534671 16.7775053827639 19.1162064207801
TCGA-AC-A2QJ 3 6.99322217451582 12.123463816021 11.3745398392254 14.4981796154637 14.9825995691197 17.4743232885822 15.9207488444518 22.492520522352 17.4260412296221 18.3867023548016 15.6582312686323 19.2111307017721
TCGA-A2-A0CK 12.5804351482693 7.18577135877067 15.133127129948 15.400999836314 14.870369774503 16.8735602320799 16.8668241845122 16.1446635767014 21.2448093486916 16.1925395344775 17.8117514544827 16.9152066630575 18.7636764173939
TCGA-AQ-A7U7 10.5702438762808 7.66970767021694 14.1556568248603 15.416211022311 15.630099536249 17.1651982984488 17.1228015448765 16.6163873048527 19.7617585448803 16.47395338541 18.4632907199329 17.4183801705365 18.1641756526761
TCGA-D8-A1XU 12.8210369088036 3 15.494051575418 17.7603879347549 13.3848805003234 18.1745211228384 16.5875450309671 14.9863687602544 20.3712517897274 16.6951426129448 17.2942390726543 17.6982312809339 19.1380849056968
TCGA-D8-A1X8 13.9539234663567 6.00460782992167 16.4020380344631 16.4268538216809 15.175324518614 17.8737109687585 17.5987821876152 14.9311002798539 19.4698083780434 16.5527930120695 17.7011137182539 17.5964705984598 18.6845293277295
TCGA-A2-A0SY 13.1788600525678 3 16.0454898444818 14.9954807392841 16.0879154947064 17.5682117482842 17.8461509286617 14.9232072379285 20.5472401135626 15.8560685447678 17.935741519971 17.0321408690234 18.4450051124711
TCGA-BH-A42V 14.3035138727785 8.81996289619695 15.8987862232102 14.8370673238478 13.853426296156 17.4766019430341 17.0094093498178 16.7984577871189 20.3279794851653 17.4467835124456 18.0532083698294 16.5457454242565 18.3482454146168
TCGA-A8-A08R 9.26695437279468 6.81844879694199 12.1990895554731 11.4281126731022 12.9799901522844 15.8282474385166 15.9340581769926 13.9241066701614 20.9083901565991 15.5407827116674 18.7849113850752 17.8637548052139 19.6933069133498
TCGA-A1-A0SH 12.0660060318188 3 17.2373419379226 14.2429879820686 15.0035007814175 18.7120600584464 18.359031800283 13.6448032449932 20.8308991639807 16.6752973652391 18.2857612576128 17.61069020457 18.7469930170182
TCGA-AC-A2QI 7.80844604255629 3 15.0536219393044 13.52699865562 16.6037487049663 17.4716367017308 17.0259780472384 15.1405985471306 20.0553049024371 17.3330573056548 18.9698229065052 16.9451362727001 18.6572467678443
