X359 X89872 X114 X111 X554 X196883 X54331 X5575 X2791 X5576 X5566
TCGA-BH-A1F2 6.29969098306979 8.66821792819461 6.78435442723443 15.6585162913091 12.0961570225273 14.6103257136882 16.9066476389617 13.7216515472939 18.4210193489282 18.6339037346699 18.6406627659016
TCGA-E2-A1BC 9.59177363936824 8.51797766683232 3 15.1073037399009 14.4082349712546 15.1588748145509 16.1894847641932 15.0317592188381 18.2639086123457 18.4791851324637 18.8701470032589
TCGA-LL-A440 10.8948739040188 9.75275261385377 10.177719032729 15.7997895472385 15.5466541386503 17.1551871768897 16.6840620913322 17.584858097351 18.7708220057765 17.5367103157501 18.6081324286998
TCGA-BH-A0W7 10.3114065302379 7.57317661434703 7.21232078801837 14.5645474727368 12.5964369316007 14.7379178365643 16.3270002481848 16.5812392072648 17.7744672332693 17.9165437187649 18.6490511881204
TCGA-A7-A3RF 7.42919663514249 7.34293626213248 9.49216428558641 12.2620841249549 11.9557141957324 13.726922246573 14.2285393027349 16.8183562958947 16.8097643892646 17.8812043985249 19.705456267987
TCGA-AN-A0FK 7.59450828605557 3 9.25294722329074 9.59260214642593 11.6553516293743 14.2391240930062 15.0109480247463 15.050266889463 16.9562309362208 17.9357799710965 19.146596737019
TCGA-AC-A2FE 9.67891685742902 7.19570182392603 5.9375810539152 16.8317966111097 14.9549215756174 15.4632216747981 16.6542422099171 17.2178598909768 17.8980546138019 17.9130578597715 18.7171637934951
TCGA-GM-A2DD 7.90531274852911 9.36828736730872 8.73606031774229 13.329761254326 14.1803326668624 15.1029425337371 16.7679047152472 16.7187597216546 18.588428808636 17.7573501712434 19.0213653781771
TCGA-D8-A1XD 3 7.67524367974424 7.31315934431401 13.1974388410514 11.467994626552 13.0889453593073 15.1774049767794 17.4769994226668 16.4296207162528 18.5280194397657 18.7033889522018
TCGA-AN-A0FZ 6.09926786840198 6.9277273343648 3 18.3443664890774 11.6271260078662 14.5712235883921 15.3948723723866 17.4028206892992 17.1750693886656 17.7139740885648 18.6777122395046
TCGA-A2-A04P 10.9881127935682 7.93961975949907 10.9112014851465 13.3495078133334 12.3253102546627 14.9502091495095 15.9563805226548 17.8843396447991 18.0575611518026 17.0920192252612 20.1748965797898
TCGA-AN-A0XT 3 10.2305436351211 3 18.2030477801474 13.4038448035598 15.6053836998032 15.5773078968126 17.7701632418917 18.1814179559312 17.5419460157324 18.163237390985
TCGA-A8-A0A1 3 7.89258331657489 8.49654550207765 14.3625861084882 13.0127745075993 14.3814403157876 16.1561462858965 15.1676824988564 17.4934178012655 18.0993438033732 18.6017879185834
TCGA-A8-A084 3 3 3 14.9632268282164 8.54090783298696 12.1655494529956 14.5680647393452 16.8368410314627 16.3346893243025 18.0922928927684 18.8325494665976
TCGA-A8-A0AB 9.84054883688333 6.92843033593006 3 15.9398358138675 10.5773508578169 12.7309400188568 14.7507212403301 16.9699118689638 15.7758109360845 18.6853066588445 18.5214598779134
TCGA-AR-A1AM 8.97384116855825 7.34779751546265 3 17.0111055985973 14.3806925987789 15.4627911081817 15.7672962265518 17.2421643098163 17.7286843732252 18.1720206645771 18.9413857107554
